vmacro00001	sp|O48920|ARF_VIGUN
vmacro02510	sp|F1SWA0|ZERSY_ZINZE
vmacro02511	sp|F6HQ26|RU1C_VITVI
vmacro02512	sp|B0G143|UCPB_DICDI
vmacro02513	sp|Q8LFS6|BRN1L_ARATH
vmacro02514	sp|F4JI46|RGAP2_ARATH
vmacro02515	sp|O82265|SCC3_ARATH
vmacro02515	sp|O82265|SCC3_ARATH
vmacro02516	sp|O82266|SWA1_ARATH
vmacro02517	sp|F4JI44|NDX_ARATH
vmacro02518	sp|Q54X41|SOSSB_DICDI
vmacro02519	sp|Q8L7U5|BSL1_ARATH
vmacro02520	sp|P0A9T5|TAS_SHIFL
vmacro02521	sp|O65759|H2AX_CICAR
vmacro02522	sp|O65759|H2AX_CICAR
vmacro02523	sp|O65759|H2AX_CICAR
vmacro02524	sp|Q8L7W8|FUCO2_ARATH
vmacro02525	sp|Q8L7W8|FUCO2_ARATH
vmacro02526	sp|V9M2S5|RPV1_VITRO
vmacro02526	sp|V9M2S5|RPV1_VITRO
vmacro02526	sp|V9M2S5|RPV1_VITRO
vmacro02527	sp|V9M2S5|RPV1_VITRO
vmacro02527	sp|V9M2S5|RPV1_VITRO
vmacro02527	sp|V9M2S5|RPV1_VITRO
vmacro02527	sp|V9M2S5|RPV1_VITRO
vmacro02528	sp|D3J163|VPYL_MEDTR
vmacro02529	sp|Q9LYC1|GID1B_ARATH
vmacro02530	sp|O49343|PP177_ARATH
vmacro02531	sp|Q40153|LE14B_LITER
vmacro02532	sp|Q42371|ERECT_ARATH
vmacro02532	sp|Q42371|ERECT_ARATH
vmacro02532	sp|Q42371|ERECT_ARATH
vmacro02533	sp|Q9ZNV9|AHP1_ARATH
vmacro02535	sp|Q0WPJ7|RF298_ARATH
vmacro02536	sp|Q9LYB9|MBD4_ARATH
vmacro02537	sp|M1C5M7|RPH1_SOLTU
vmacro02538	sp|P33491|ABP2_TOBAC
vmacro02539	sp|P33487|ABP1_ARATH
vmacro02540	sp|Q9ZVT7|RRP4_ARATH
vmacro02541	sp|Q9M8J2|GATL4_ARATH
vmacro02542	sp|Q9ZT92|AK10B_ARATH
vmacro02543	sp|Q8L7N4|SP1_ARATH
vmacro02544	sp|Q3ECP6|GDL22_ARATH
vmacro02545	sp|Q9ZT91|EFTM_ARATH
vmacro02547	sp|Q9M8J9|BPM2_ARATH
vmacro02547	sp|Q9M8J9|BPM2_ARATH
vmacro02549	sp|Q8LPL6|AP2A1_ARATH
vmacro02550	sp|Q93ZT5|EDL3_ARATH
vmacro02551	sp|F4IN78|HUAL2_ARATH
vmacro02551	sp|F4IN78|HUAL2_ARATH
vmacro02553	sp|Q9ZVS8|Y1327_ARATH
vmacro02554	sp|A0MFS5|WTF1_ARATH
vmacro02555	sp|Q93WC9|IPT3_ARATH
vmacro02557	sp|Q9KG32|Y283_BACHD
vmacro02557	sp|Q9KG32|Y283_BACHD
vmacro02558	sp|Q9KG32|Y283_BACHD
vmacro02559	sp|Q9KG32|Y283_BACHD
vmacro02560	sp|I1JNS6|GIP1_SOYBN
vmacro02561	sp|Q9SY09|SMD1B_ARATH
vmacro02562	sp|Q9SVC4|OEP7_ARATH
vmacro02563	sp|Q5BPJ0|TBL11_ARATH
vmacro02564	sp|A0A2R6QE26|BHL42_ACTCC
vmacro02565	sp|Q84MC0|UGPI4_ARATH
vmacro02566	sp|Q8W4M7|ERCC2_ARATH
vmacro02567	sp|F4J0W4|MIRO2_ARATH
vmacro02568	sp|Q8GXU9|FAF2_ARATH
vmacro02569	sp|Q1KPV0|FZL_ARATH
vmacro02571	sp|Q9LE82|RAGP1_ARATH
vmacro02572	sp|Q8LB60|CCU31_ARATH
vmacro02573	sp|Q8H1F6|DGP3_ARATH
vmacro02574	sp|B9DHT4|ARIA_ARATH
vmacro02575	sp|Q93ZQ3|PLP9_ARATH
vmacro02576	sp|Q9P775|YBEG_SCHPO
vmacro02577	sp|Q9M1X2|FAP1_ARATH
vmacro02578	sp|A0A2K9RG07|TPS5_VITAC
vmacro02579	sp|A0A0M4M0T9|TPS28_TRIWF
vmacro02580	sp|A0A0M4M0T9|TPS28_TRIWF
vmacro02581	sp|Q0WRC9|SKI17_ARATH
vmacro02582	sp|Q9SY00|WDR5B_ARATH
vmacro02582	sp|Q9SY00|WDR5B_ARATH
vmacro02583	sp|Q9SY00|WDR5B_ARATH
vmacro02585	sp|Q8LC83|RS242_ARATH
vmacro02586	sp|Q8LC83|RS242_ARATH
vmacro02587	sp|F4IXE7|IDM1_ARATH
vmacro02588	sp|P34788|RS18_ARATH
vmacro02589	sp|Q9SKY9|OFP16_ARATH
vmacro02592	sp|Q9M1W7|SKI30_ARATH
vmacro02593	sp|Q9LJ86|LTPG5_ARATH
vmacro02594	sp|Q94AX3|LTG16_ARATH
vmacro02595	sp|O24172|ALL6_OLEEU
vmacro02596	sp|A8LC45|RL24_FRASN
vmacro02597	sp|Q8GTS0|IP5P4_ARATH
vmacro02598	sp|Q96S44|PRPK_HUMAN
vmacro02599	sp|Q7SZP2|CA052_DANRE
vmacro02600	sp|Q9ZQ31|STY13_ARATH
vmacro02601	sp|Q42777|MCCA_SOYBN
vmacro02602	sp|Q9SV13|SUT31_ARATH
vmacro02603	sp|Q8W4K5|VAB_ARATH
vmacro02604	sp|Q9SA63|LFG4_ARATH
vmacro02605	sp|Q9LES2|UBA2A_ARATH
vmacro02608	sp|O22527|CLH1_ARATH
vmacro02609	sp|Q8GY55|TIF4B_ARATH
vmacro02610	sp|Q9ZQX6|ETOL1_ARATH
vmacro02611	sp|Q93YS2|P2C51_ARATH
vmacro02612	sp|Q93YS2|P2C51_ARATH
vmacro02613	sp|F4HZB2|BCHA1_ARATH
vmacro02614	sp|Q9M1V3|PP296_ARATH
vmacro02615	sp|Q9SFU0|SC24A_ARATH
vmacro02615	sp|Q9SFU0|SC24A_ARATH
vmacro02616	sp|Q9LY77|ACA12_ARATH
vmacro02618	sp|P04464|CALM_WHEAT
vmacro02619	sp|P23525|IN37_SPIOL
vmacro02620	sp|Q9LF24|LNG1_ARATH
vmacro02621	sp|Q84MP7|H2AV3_ORYSJ
vmacro02623	sp|Q96PP9|GBP4_HUMAN
vmacro02624	sp|Q338B9|GCN5_ORYSJ
vmacro02625	sp|O22765|TRPA1_ARATH
vmacro02626	sp|O22769|NDUV2_ARATH
vmacro02627	sp|O24542|AX22D_VIGRR
vmacro02628	sp|Q9Y535|RPC8_HUMAN
vmacro02629	sp|Q9M9Y5|GAUT6_ARATH
vmacro02630	sp|F4HW02|GAT1_ARATH
vmacro02631	sp|Q9FPJ5|LRR1_ARATH
vmacro02632	sp|Q0WUY1|NADKC_ARATH
vmacro02633	sp|Q9LQ14|PPR96_ARATH
vmacro02633	sp|Q9LQ14|PPR96_ARATH
vmacro02634	sp|Q9SR13|FLK_ARATH
vmacro02635	sp|Q63B75|IOLC1_BACCZ
vmacro02636	sp|Q54F15|NUBPL_DICDI
vmacro02637	sp|F4INW9|MYOB4_ARATH
vmacro02637	sp|F4INW9|MYOB4_ARATH
vmacro02638	sp|P19873|ITH5_CUCMA
vmacro02639	sp|F4HXP9|MYO9_ARATH
vmacro02639	sp|F4HXP9|MYO9_ARATH
vmacro02640	sp|F4HWY6|MYO11_ARATH
vmacro02640	sp|F4HWY6|MYO11_ARATH
vmacro02641	sp|Q94JW0|DOHH_ARATH
vmacro02642	sp|Q9SLB7|LBD16_ARATH
vmacro02643	sp|Q9LQ68|GH34_ARATH
vmacro02644	sp|Q9LQ68|GH34_ARATH
vmacro02645	sp|P56820|EIF3D_ARATH
vmacro02646	sp|Q84MB3|ACCH1_ARATH
vmacro02647	sp|Q84MB3|ACCH1_ARATH
vmacro02648	sp|Q84MB3|ACCH1_ARATH
vmacro02649	sp|Q84MB3|ACCH1_ARATH
vmacro02650	sp|P0C7P8|LHWL1_ARATH
vmacro02650	sp|P0C7P8|LHWL1_ARATH
vmacro02652	sp|Q9SJW9|CDT1A_ARATH
vmacro02652	sp|Q9SJW9|CDT1A_ARATH
vmacro02653	sp|Q8RUS5|ATG9_ARATH
vmacro02654	sp|Q9LSW9|ATL16_ARATH
vmacro02655	sp|Q8W2X5|FL3H2_ORYSJ
vmacro02656	sp|P24397|HY6H_HYONI
vmacro02657	sp|Q9LTC5|ERF98_ARATH
vmacro02658	sp|Q9LTC5|ERF98_ARATH
vmacro02659	sp|A0A3Q7I5Y9|ERFC3_SOLLC
vmacro02660	sp|Q9SJX7|RUS2_ARATH
vmacro02661	sp|Q9SJX8|MYB14_ARATH
vmacro02662	sp|A0A1L6K371|JUGN4_JUGNI
vmacro02663	sp|A0A1L6K371|JUGN4_JUGNI
vmacro02664	sp|A0A1L6K371|JUGN4_JUGNI
vmacro02665	sp|Q94C59|PATL4_ARATH
vmacro02666	sp|Q6Q1P4|SMC1_ARATH
vmacro02667	sp|O74800|IMP1_SCHPO
vmacro02668	sp|Q8L4E7|BP73_ORYSJ
vmacro02669	sp|O82268|LSH3_ARATH
vmacro02670	sp|Q53WJ1|JM703_ORYSJ
vmacro02671	sp|Q84TE6|NAC22_ARATH
vmacro02672	sp|P49842|STK19_HUMAN
vmacro02673	sp|Q93Z16|RPN2_ARATH
vmacro02674	sp|B5X582|TWIH_ARATH
vmacro02674	sp|B5X582|TWIH_ARATH
vmacro02675	sp|Q681Q7|Y1390_ARATH
vmacro02676	sp|Q9ZV43|CHR8_ARATH
vmacro02677	sp|Q9Y2H1|ST38L_HUMAN
vmacro02678	sp|Q39050|CKL11_ARATH
vmacro02679	sp|Q941D5|VPS2C_ARATH
vmacro02680	sp|Q9T043|RL142_ARATH
vmacro02681	sp|Q94BY9|GAP22_ARATH
vmacro02682	sp|Q9SI53|PP147_ARATH
vmacro02683	sp|O22797|GLTP1_ARATH
vmacro02685	sp|Q9M1Q9|AB21B_ARATH
vmacro02685	sp|Q9M1Q9|AB21B_ARATH
vmacro02685	sp|Q9M1Q9|AB21B_ARATH
vmacro02686	sp|Q9SSD1|TMM_ARATH
vmacro02687	sp|Q2TSC7|PCS1_LOTJA
vmacro02688	sp|Q2TSC7|PCS1_LOTJA
vmacro02689	sp|P37220|ASR3_SOLLC
vmacro02690	sp|P37220|ASR3_SOLLC
vmacro02691	sp|P37220|ASR3_SOLLC
vmacro02692	sp|P37220|ASR3_SOLLC
vmacro02693	sp|B5WWZ9|FAO2_LOTJA
vmacro02693	sp|B5WWZ9|FAO2_LOTJA
vmacro02694	sp|O82662|SUCB_ARATH
vmacro02695	sp|F4JLC1|MRL7_ARATH
vmacro02696	sp|Q66GN3|NPGR2_ARATH
vmacro02697	sp|Q4VCM1|LCAT2_ARATH
vmacro02698	sp|Q9C7Y2|MORF5_ARATH
vmacro02699	sp|F4I443|BARD1_ARATH
vmacro02700	sp|F4I443|BARD1_ARATH
vmacro02701	sp|Q9FNL7|PTR3_ARATH
vmacro02702	sp|Q8W034|RNP1_ARATH
vmacro02703	sp|F4IDQ5|JASON_ARATH
vmacro02704	sp|Q8VZG8|MIK2_ARATH
vmacro02704	sp|Q8VZG8|MIK2_ARATH
vmacro02705	sp|P49690|RL23_ARATH
vmacro02706	sp|P42620|YQJG_ECOLI
vmacro02707	sp|Q8W595|SUVR4_ARATH
vmacro02708	sp|Q6NM73|PDLP2_ARATH
vmacro02709	sp|Q9FME2|NTF2_ARATH
vmacro02711	sp|F4KFT7|TENAC_ARATH
vmacro02712	sp|Q7GB25|AB5C_ARATH
vmacro02713	sp|Q0VA16|WDR70_XENTR
vmacro02714	sp|P78524|DEN2B_HUMAN
vmacro02717	sp|Q9FL12|DEGP9_ARATH
vmacro02719	sp|A2AH22|AMRA1_MOUSE
vmacro02720	sp|Q8RWW0|ALE2_ARATH
vmacro02721	sp|Q9SVU0|YUC8_ARATH
vmacro02722	sp|Q41228|PSAEA_NICSY
vmacro02724	sp|P42731|PABP2_ARATH
vmacro02725	sp|Q9LDV4|ALAT2_ARATH
vmacro02726	sp|Q9SSD2|PRP8A_ARATH
vmacro02727	sp|Q9SVU5|GDL67_ARATH
vmacro02728	sp|P93311|RM02_ARATH
vmacro02729	sp|P10775|RINI_PIG
vmacro02729	sp|P10775|RINI_PIG
vmacro02730	sp|Q8RWY6|CLASP_ARATH
vmacro02731	sp|Q05046|CH62_CUCMA
vmacro02732	sp|Q8GZM7|PIF1_ARATH
vmacro02733	sp|Q9CQK1|ZNHI3_MOUSE
vmacro02734	sp|P46466|PRS4_ORYSJ
vmacro02735	sp|Q9SZD4|PRS4A_ARATH
vmacro02736	sp|Q8LFD5|Y4323_ARATH
vmacro02737	sp|C0LGV1|RCH1_ARATH
vmacro02739	sp|P33543|TMKL1_ARATH
vmacro02740	sp|P33543|TMKL1_ARATH
vmacro02741	sp|Q944R1|PLY15_ARATH
vmacro02742	sp|Q9FKA9|LATE_ARATH
vmacro02743	sp|Q9M8Z7|U80A2_ARATH
vmacro02744	sp|Q9FPR3|EDR1_ARATH
vmacro02745	sp|C8YNG6|KAT1_PETHY
vmacro02747	sp|Q8N5L8|RP25L_HUMAN
vmacro02748	sp|Q8GXU5|SDI1_ARATH
vmacro02749	sp|O24035|PANC_LOTJA
vmacro02751	sp|P60496|BABL_LILLO
vmacro02752	sp|Q9SFT7|PBL26_ARATH
vmacro02753	sp|Q5R6J3|S35F5_PONAB
vmacro02754	sp|Q6GLM5|DESI1_XENLA
vmacro02755	sp|Q9FKB5|KRP3_ARATH
vmacro02755	sp|Q9FKB5|KRP3_ARATH
vmacro02758	sp|Q9FKB6|Y5880_ARATH
vmacro02759	sp|P49098|CYB5_TOBAC
vmacro02760	sp|Q9FKC0|R13A4_ARATH
vmacro02761	sp|C0LGV0|Y5487_ARATH
vmacro02761	sp|C0LGV0|Y5487_ARATH
vmacro02762	sp|F4J7S8|SFH9_ARATH
vmacro02763	sp|F4J7T3|EAF1A_ARATH
vmacro02764	sp|Q9FKC3|PP424_ARATH
vmacro02765	sp|Q9FKC3|PP424_ARATH
vmacro02765	sp|Q9FKC3|PP424_ARATH
vmacro02766	sp|O64733|U87A2_ARATH
vmacro02768	sp|O64733|U87A2_ARATH
vmacro02769	sp|P46690|GASA4_ARATH
vmacro02770	sp|Q9LJR7|XTH3_ARATH
vmacro02771	sp|Q9SV60|XTH2_ARATH
vmacro02772	sp|Q969N2|PIGT_HUMAN
vmacro02773	sp|Q94CD1|HHT1_ARATH
vmacro02775	sp|Q8W486|OFUT1_ARATH
vmacro02776	sp|Q9ZTS1|SYM_ORYSJ
vmacro02777	sp|Q9LJR6|PP253_ARATH
vmacro02778	sp|Q61335|BAP31_MOUSE
vmacro02779	sp|Q8GYN5|RIN4_ARATH
vmacro02780	sp|B5DF45|TRAF6_RAT
vmacro02781	sp|Q42712|FATA_CORSA
vmacro02783	sp|Q9SFV2|FHA2_ARATH
vmacro02784	sp|Q56XP9|ERFL1_ARATH
vmacro02786	sp|Q95K09|GCP5_MACFA
vmacro02786	sp|Q95K09|GCP5_MACFA
vmacro02787	sp|Q9FME2|NTF2_ARATH
vmacro02788	sp|Q9SZ46|C82C4_ARATH
vmacro02789	sp|Q9SDN0|DNJ20_ARATH
vmacro02791	sp|Q8VYU3|GCH1_SOLLC
vmacro02793	sp|P43294|MHK_ARATH
vmacro02794	sp|P43294|MHK_ARATH
vmacro02795	sp|Q9SFV9|PP218_ARATH
vmacro02796	sp|Q8H0M1|QORH_SPIOL
vmacro02797	sp|Q9SV68|QORH_ARATH
vmacro02798	sp|Q9SV68|QORH_ARATH
vmacro02799	sp|Q8H0M1|QORH_SPIOL
vmacro02800	sp|P43298|TMK1_ARATH
vmacro02801	sp|Q08069|RS8_MAIZE
vmacro02802	sp|Q9SRT2|BH062_ARATH
vmacro02804	sp|Q9SRT0|PUB9_ARATH
vmacro02805	sp|Q9SRS9|CHIP_ARATH
vmacro02806	sp|P49211|RL321_ARATH
vmacro02807	sp|Q9SU71|EDSBC_ARATH
vmacro02808	sp|Q9SRS5|RAA5B_ARATH
vmacro02809	sp|Q9LV60|CRR55_ARATH
vmacro02810	sp|Q9SW95|SYNC2_ARATH
vmacro02811	sp|Q9SV72|EPFL9_ARATH
vmacro02812	sp|Q9SUE0|YMG12_ARATH
vmacro02815	sp|Q9LV66|Y5848_ARATH
vmacro02816	sp|Q1H5E9|PRDA1_ARATH
vmacro02817	sp|O50064|FIMB2_ARATH
vmacro02818	sp|Q9STE8|TC753_ARATH
vmacro02819	sp|Q8RXE8|BASS3_ARATH
vmacro02821	sp|Q9SU40|SKU5_ARATH
vmacro02822	sp|Q8L7B2|SCP20_ARATH
vmacro02823	sp|Q8W4C3|PARNL_ARATH
vmacro02824	sp|Q39IE1|DADA_BURL3
vmacro02825	sp|P38415|LOXA_SOLLC
vmacro02826	sp|Q05B51|FDX2_BOVIN
vmacro02827	sp|Q9SRR7|CML3_ARATH
vmacro02828	sp|Q67XL4|Y3544_ARATH
vmacro02829	sp|Q9SZL8|FRS5_ARATH
vmacro02830	sp|Q5XET4|PP142_ARATH
vmacro02831	sp|Q5XET4|PP142_ARATH
vmacro02832	sp|Q9SZL8|FRS5_ARATH
vmacro02833	sp|Q9SZL8|FRS5_ARATH
vmacro02836	sp|P77931|PVADH_PSESP
vmacro02839	sp|Q9SZL8|FRS5_ARATH
vmacro02840	sp|Q8EG65|OLEB_SHEON
vmacro02841	sp|B0M1H3|ZIP4L_ARATH
vmacro02842	sp|Q9SE97|FH1_ARATH
vmacro02843	sp|Q9FMP0|MD19A_ARATH
vmacro02845	sp|Q9LJ87|CDC73_ARATH
vmacro02847	sp|O22207|UBP5_ARATH
vmacro02848	sp|Q0WRW8|B561K_ARATH
vmacro02849	sp|Q0WQ57|AUXI2_ARATH
vmacro02851	sp|F4JRF4|MUTYH_ARATH
vmacro02852	sp|Q9ZVE0|ORN_ARATH
vmacro02853	sp|Q9LHE5|TO401_ARATH
vmacro02854	sp|Q9LEV3|CBSX3_ARATH
vmacro02855	sp|O04482|UCH2_ARATH
vmacro02856	sp|Q8VYR0|MCU5_ARATH
vmacro02857	sp|Q9SHE9|LBD4_ARATH
vmacro02858	sp|Q9CL21|RECQ_PASMU
vmacro02859	sp|O80363|RK17_TOBAC
vmacro02860	sp|Q2QYH7|C14C2_ORYSJ
vmacro02861	sp|Q9ZVI3|QKIL3_ARATH
vmacro02862	sp|P46269|QCR8_SOLTU
vmacro02863	sp|Q9SPB3|RL10_VITRI
vmacro02864	sp|C0LGD7|Y1684_ARATH
vmacro02865	sp|P54778|PRS6B_SOLTU
vmacro02866	sp|Q9LVM0|Y5830_ARATH
vmacro02867	sp|P35135|UBC4_SOLLC
vmacro02867	sp|P35135|UBC4_SOLLC
vmacro02868	sp|O04682|PTI6_SOLLC
vmacro02869	sp|O24473|IF2B_WHEAT
vmacro02870	sp|F4KEW8|NET4A_ARATH
vmacro02871	sp|P10978|POLX_TOBAC
vmacro02872	sp|Q42797|TCMO_SOYBN
vmacro02873	sp|Q9FPR6|ARR17_ARATH
vmacro02874	sp|O81346|C79B2_ARATH
vmacro02875	sp|Q6J540|C79D4_LOTJA
vmacro02876	sp|Q6XQ14|C71E7_MANES
vmacro02877	sp|Q9LIP6|C71BV_ARATH
vmacro02878	sp|Q6WG30|T5H_TAXCU
vmacro02878	sp|Q6WG30|T5H_TAXCU
vmacro02879	sp|A0A068Q7V0|C7916_PRUMU
vmacro02880	sp|A0A068Q605|C7968_PRUMU
vmacro02881	sp|F4HNU6|NRDC_ARATH
vmacro02882	sp|O22874|EXPA8_ARATH
vmacro02883	sp|Q8RXL8|UXT3_ARATH
vmacro02884	sp|P49206|RS261_ARATH
vmacro02886	sp|Q9LVL5|WNK4_ARATH
vmacro02887	sp|Q9LVL4|OFP3_ARATH
vmacro02888	sp|Q84RF2|OPF17_ARATH
vmacro02889	sp|F4KGE8|GIL1_ARATH
vmacro02891	sp|O22932|CIPKB_ARATH
vmacro02892	sp|Q8L5T5|LBD15_ARATH
vmacro02894	sp|O04336|WRK21_ARATH
vmacro02895	sp|O22929|BL1S1_ARATH
vmacro02896	sp|P22195|PER1_ARAHY
vmacro02897	sp|P22195|PER1_ARAHY
vmacro02898	sp|P22195|PER1_ARAHY
vmacro02899	sp|Q9FLC0|PER52_ARATH
vmacro02900	sp|P22195|PER1_ARAHY
vmacro02901	sp|O24303|TI110_PEA
vmacro02902	sp|O22928|PUSH_ARATH
vmacro02903	sp|Q9LTT9|VCR_ARATH
vmacro02904	sp|Q8GYP3|RDM4_ARATH
vmacro02905	sp|Q8GWL2|LOR7_ARATH
vmacro02906	sp|Q9FGI1|LTN1_ARATH
vmacro02906	sp|Q9FGI1|LTN1_ARATH
vmacro02907	sp|P20144|WUN1_SOLTU
vmacro02908	sp|P20144|WUN1_SOLTU
vmacro02909	sp|Q9SCU0|SDR2A_ARATH
vmacro02910	sp|O22922|RU2B1_ARATH
vmacro02911	sp|Q6B6R4|WRK24_ORYSI
vmacro02912	sp|Q9SIT5|CHX15_ARATH
vmacro02913	sp|Q9SIT5|CHX15_ARATH
vmacro02914	sp|Q9FGH9|E70B1_ARATH
vmacro02915	sp|O80915|PR1B4_ARATH
vmacro02917	sp|B9DFS6|SNX2B_ARATH
vmacro02918	sp|F4KEY9|NAA25_ARATH
vmacro02919	sp|Q9FLB5|LAC12_ARATH
vmacro02920	sp|Q56YT0|LAC3_ARATH
vmacro02921	sp|Q9FGH6|CHX25_ARATH
vmacro02922	sp|Q8L774|SLP1_ARATH
vmacro02923	sp|Q8IVS2|FABD_HUMAN
vmacro02924	sp|O64730|P2C26_ARATH
vmacro02925	sp|Q55DY8|MFRN_DICDI
vmacro02926	sp|Q8LBW3|LBD12_ARATH
vmacro02927	sp|Q8RX33|DFO_ARATH
vmacro02928	sp|Q9FGH4|E139_ARATH
vmacro02929	sp|A2RVP7|TI221_ARATH
vmacro02930	sp|A0A0B6VQ48|PAR1_ROSHC
vmacro02931	sp|Q9SV73|GILT_ARATH
vmacro02931	sp|Q9SV73|GILT_ARATH
vmacro02932	sp|Q9SV73|GILT_ARATH
vmacro02933	sp|Q9LMK2|LSH6_ARATH
vmacro02934	sp|Q642R9|RB3GP_XENLA
vmacro02935	sp|Q15042|RB3GP_HUMAN
vmacro02936	sp|O22558|STY8_ARATH
vmacro02937	sp|P92974|UBE12_ARATH
vmacro02938	sp|P0C895|Y2010_ARATH
vmacro02939	sp|Q00497|SK_SOLLC
vmacro02940	sp|Q9SIZ4|Y2027_ARATH
vmacro02941	sp|Q67ZM7|FOLK_ARATH
vmacro02942	sp|Q94BV2|SGF11_ARATH
vmacro02943	sp|Q8RX71|BAG4_ARATH
vmacro02944	sp|O64815|HLS1L_ARATH
vmacro02945	sp|O64738|ZIP6_ARATH
vmacro02946	sp|Q9LUZ9|ATL63_ARATH
vmacro02947	sp|Q9MB58|F26_ARATH
vmacro02947	sp|Q9MB58|F26_ARATH
vmacro02948	sp|Q9LI74|CHUP1_ARATH
vmacro02949	sp|P92985|RBP1C_ARATH
vmacro02950	sp|O80871|P2C25_ARATH
vmacro02952	sp|F4IXE7|IDM1_ARATH
vmacro02953	sp|P48619|FAD3C_RICCO
vmacro02954	sp|Q9LUZ4|C3H66_ARATH
vmacro02955	sp|Q9LY50|ACCR3_ARATH
vmacro02955	sp|Q9LY50|ACCR3_ARATH
vmacro02956	sp|Q944C1|PLCD4_ARATH
vmacro02957	sp|Q39963|PDX1_HEVBR
vmacro02958	sp|B0X1Q4|RUMI_CULQU
vmacro02959	sp|Q0WS06|APD1_ARATH
vmacro02960	sp|Q8LDP4|CP19D_ARATH
vmacro02961	sp|Q93Z01|MIK_ARATH
vmacro02962	sp|Q39253|CAX1_ARATH
vmacro02963	sp|A0A1C9CX66|CYC2_CAMAC
vmacro02964	sp|Q7PC88|AB31G_ARATH
vmacro02965	sp|Q7PC88|AB31G_ARATH
vmacro02966	sp|Q6NQ88|DDB2_ARATH
vmacro02967	sp|Q9M022|AIRP2_ARATH
vmacro02968	sp|Q8L7Y9|NPC1_ARATH
vmacro02969	sp|O81643|VILI1_ARATH
vmacro02970	sp|Q9SD62|Y3471_ARATH
vmacro02970	sp|Q9SD62|Y3471_ARATH
vmacro02970	sp|Q9SD62|Y3471_ARATH
vmacro02970	sp|Q9SD62|Y3471_ARATH
vmacro02970	sp|Q9SD62|Y3471_ARATH
vmacro02970	sp|Q9SD62|Y3471_ARATH
vmacro02971	sp|C0LGP4|Y3475_ARATH
vmacro02971	sp|C0LGP4|Y3475_ARATH
vmacro02971	sp|C0LGP4|Y3475_ARATH
vmacro02971	sp|C0LGP4|Y3475_ARATH
vmacro02971	sp|C0LGP4|Y3475_ARATH
vmacro02971	sp|C0LGP4|Y3475_ARATH
vmacro02971	sp|C0LGP4|Y3475_ARATH
vmacro02971	sp|C0LGP4|Y3475_ARATH
vmacro02971	sp|C0LGP4|Y3475_ARATH
vmacro02971	sp|C0LGP4|Y3475_ARATH
vmacro02971	sp|C0LGP4|Y3475_ARATH
vmacro02972	sp|C0LGT6|EFR_ARATH
vmacro02972	sp|C0LGT6|EFR_ARATH
vmacro02972	sp|C0LGT6|EFR_ARATH
vmacro02972	sp|C0LGT6|EFR_ARATH
vmacro02973	sp|C0LGP4|Y3475_ARATH
vmacro02974	sp|C0LGP4|Y3475_ARATH
vmacro02975	sp|Q9SD62|Y3471_ARATH
vmacro02976	sp|C0LGT6|EFR_ARATH
vmacro02977	sp|Q9ST43|PH1_ARATH
vmacro02978	sp|P32069|TRPX_ARATH
vmacro02979	sp|Q8W032|CDC6B_ARATH
vmacro02981	sp|Q9FIM4|MY119_ARATH
vmacro02982	sp|Q84L09|GONS2_ARATH
vmacro02984	sp|P48422|C86A1_ARATH
vmacro02986	sp|O82391|JOSL_ARATH
vmacro02987	sp|O82392|THIC_ARATH
vmacro02988	sp|Q9FIM2|FTSH9_ARATH
vmacro02989	sp|C0LGP4|Y3475_ARATH
vmacro02990	sp|C0LGP4|Y3475_ARATH
vmacro02990	sp|C0LGP4|Y3475_ARATH
vmacro02990	sp|C0LGP4|Y3475_ARATH
vmacro02990	sp|C0LGP4|Y3475_ARATH
vmacro02990	sp|C0LGP4|Y3475_ARATH
vmacro02991	sp|A7LXU3|BGH3B_BACO1
vmacro02992	sp|Q8S9H7|DIV_ANTMA
vmacro02993	sp|Q9LFB8|PTR5_ARATH
vmacro02994	sp|Q9LDD4|ARID2_ARATH
vmacro02995	sp|Q66GI9|ANTR4_ARATH
vmacro02996	sp|P32811|PHSH_SOLTU
vmacro02997	sp|Q84TH4|SR45A_ARATH
vmacro02998	sp|Q5SNN4|C3H40_ORYSJ
vmacro02999	sp|F4JAA5|SKI2_ARATH
vmacro03000	sp|O48847|LUH_ARATH
vmacro03002	sp|F4KGE8|GIL1_ARATH
vmacro03003	sp|Q9ZW34|ENO3_ARATH
vmacro03004	sp|F4KHQ8|NCER3_ARATH
vmacro03004	sp|F4KHQ8|NCER3_ARATH
vmacro03007	sp|A2ASS6|TITIN_MOUSE
vmacro03008	sp|Q9ASR0|TBB3_ARATH
vmacro03008	sp|Q9ASR0|TBB3_ARATH
vmacro03011	sp|Q5XK67|RPAC2_XENLA
vmacro03012	sp|Q9ZW33|TIM10_ARATH
vmacro03013	sp|Q9FIL1|BSK5_ARATH
vmacro03015	sp|P04793|HSP13_SOYBN
vmacro03016	sp|Q9FGU8|COPT3_ARATH
vmacro03018	sp|Q8VYN9|PHO32_ARATH
vmacro03020	sp|P83941|ELOC_RAT
vmacro03021	sp|O04857|PP12_TOBAC
vmacro03022	sp|O04856|PP11_TOBAC
vmacro03024	sp|Q8VWZ8|SMO22_ARATH
vmacro03025	sp|Q8BHT6|B3GLT_MOUSE
vmacro03026	sp|Q9STF2|PTA16_ARATH
vmacro03027	sp|Q5ZMJ9|SRRM1_CHICK
